date,score,technical,volume,margin,institutional,mdd_5d_pct,mdd_20d_pct
2020-11-11,29.2,20.6,40.3,36.1,20.0,0.3047,1.1177
2020-11-12,31.6,21.2,28.4,35.9,40.7,0.3693,1.1177
2020-11-13,31.6,19.8,30.4,36.4,39.6,0.4128,1.1177
2020-11-16,24.3,20.2,29.9,35.7,11.2,0.4128,1.2445
2020-11-17,26.4,19.8,28.4,35.3,22,0.5107,2.235
2020-11-18,26.3,23.4,33.4,34.6,13.8,1.0029,2.235
2020-11-19,37.2,21.5,29.6,35.0,62.9,1.0029,2.235
2020-11-20,33.5,20.5,30.1,36.0,47.5,1.0029,2.235
2020-11-23,30.6,23.2,33.5,35.7,29.9,1.1177,2.235
2020-11-24,33.7,20.8,32.0,34.8,47.2,1.0399,2.235
2020-11-25,37.6,19.4,26.7,35.1,69.2,1.0399,2.235
2020-11-26,31.6,20.3,33.9,34.9,37.3,1.0399,2.235
2020-11-27,32.0,20.8,27.9,35.4,43.7,1.0399,2.235
2020-11-30,51.1,18.8,48.9,48.6,88.2,0.0861,2.235
2020-12-01,36.1,19.7,35.2,49.6,39.7,0.0861,2.235
2020-12-02,36.2,20.5,33.5,53.0,37.8,0.0861,2.235
2020-12-03,36.7,19.8,27.5,38.8,60.6,0.9774,2.235
2020-12-04,32.4,21.7,33.8,48.6,25.3,0.9774,2.235
2020-12-07,42.6,23.0,41.6,47.1,58.7,1.2445,2.235
2020-12-08,36.5,24.9,33.2,48.7,39.2,2.235,2.235
2020-12-09,34.7,23.5,27.3,47.8,40.2,2.235,2.235
2020-12-10,42.4,22.1,32.4,40.6,74.7,1.3545,1.4425
2020-12-11,33.2,22.0,27.5,39.1,44.3,1.3545,1.4425
2020-12-14,37.8,22.9,30.4,41.2,56.5,1.003,1.4425
2020-12-15,44.8,22.5,33.6,43.1,80.1,1.4425,1.4425
2020-12-16,27.5,23.5,33.3,43.3,10,1.4425,1.4425
2020-12-17,34.0,22.9,35.2,42.0,35.8,1.4425,1.4425
2020-12-18,34.3,22.5,31.2,43.4,40.0,1.4425,1.4425
2020-12-21,32.6,23.1,34.3,43.7,29.1,1.4425,1.4425
2020-12-22,41.5,21.9,35.3,44.2,64.5,0.0761,1.0018
2020-12-23,34.3,21.3,31.8,43.6,40.6,0.0761,1.0018
2020-12-24,33.0,21.5,30.8,43.9,35.6,0.0761,1.0018
2020-12-25,32.6,21.3,30.9,45.7,32.5,0.0761,1.2829
2020-12-28,32.6,21.1,34.5,55.9,19.0,0.0761,3.0638
2020-12-29,34.3,21.4,28.0,42.6,45.2,0.1127,3.0638
2020-12-30,27.2,23.0,34.7,41.1,10,0.1127,4.5679
2020-12-31,33.0,22.9,29.7,39.4,39.9,0.1127,6.2862
2021-01-04,28.9,24.4,33.2,40.6,17.4,0.1127,6.2862
2021-01-05,34.7,25.2,32.7,39.9,41.1,0.3638,6.2862
2021-01-06,39.3,25.2,42.6,34.6,54.9,0.3638,6.2862
2021-01-07,29.6,26.5,31.1,34.2,26.5,0.3982,6.2862
2021-01-08,29.5,27.9,29.5,34.4,26.2,0.9739,6.2862
2021-01-11,40.5,28.6,34.9,53.2,45.4,1.0018,6.2862
2021-01-12,34.4,27.7,28.4,34.0,47.6,1.0018,6.2862
2021-01-13,32.2,31.8,29.7,39.4,27.7,1.0018,6.2862
2021-01-14,40.3,29.2,28.3,40.4,63.5,0.606,6.2862
2021-01-15,36.0,27.9,32.2,36.5,47.4,0.8341,6.2862
2021-01-18,34.0,27.4,31.0,34.7,43.0,1.2829,6.2862
2021-01-19,32.5,29.4,31.2,33.5,35.9,3.0638,6.2862
2021-01-20,42.3,29.0,27.8,34.8,77.8,3.0638,6.2862
2021-01-21,34.2,32.9,31.5,34.3,38.0,4.5679,6.2862
2021-01-22,46.6,30.6,35.3,33.8,86.7,5.498,5.498
2021-01-25,44.9,29.0,30.6,49.5,70.6,5.0684,5.0684
2021-01-26,47.9,24.8,42.7,37.5,86.8,3.5865,3.6284
2021-01-27,34.2,24.7,34.1,36.9,41.3,3.5865,3.8419
2021-01-28,48.7,31.5,42.4,36.8,84.2,1.8005,3.8419
2021-01-29,49.5,32.8,41.4,37.8,85.8,0.4128,3.8419
2021-02-01,29.0,31.4,32.9,35.0,16.7,0.4128,3.8419
2021-02-02,30.0,24.5,31.8,33.0,30.8,0.4128,3.8419
2021-02-03,30.9,23.9,30.3,31.3,38.2,0.5061,3.8419
2021-02-04,38.8,24.2,33.7,31.9,65.3,0.5061,3.8419
2021-02-05,33.1,24.9,36.2,30.5,40.9,0.5061,3.8419
2021-02-17,25.1,26.8,31.0,32.4,10,1.404,3.8419
2021-02-18,32.4,26.5,28.1,34.3,40.7,1.404,3.8419
2021-02-19,46.7,26.8,33.3,55.9,70.7,3.0293,3.8419
2021-02-22,37.4,26.2,27.5,55.6,40.5,3.0713,3.8419
2021-02-23,35.4,25.5,26.9,53.3,36.0,3.0713,3.8419
2021-02-24,42.9,24.5,31.6,37.9,77.4,3.3173,3.8419
2021-02-25,27.5,25.6,31.8,37.3,15.2,3.6284,3.8419
2021-02-26,53.3,31.4,51.6,37.2,93.0,2.4157,2.4157
2021-03-02,36.6,24.6,29.1,37.5,55.3,2.4157,2.4157
2021-03-03,28.2,24.3,31.3,33.8,23.4,2.4157,2.4157
2021-03-04,48.1,31.0,40.7,35.9,84.9,0.5425,1.7228
2021-03-05,44.5,31.3,31.0,37.5,78.3,0.2215,1.7228
2021-03-08,42.6,32.7,30.2,37.4,70,0.036,1.7228
2021-03-09,34.5,31.1,29.6,39.2,38.1,0.036,1.7228
2021-03-10,35.5,29.3,32.5,39.7,40.4,0.5967,1.7228
2021-03-11,26.7,19.8,31.9,39.8,15.3,0.5967,1.7228
2021-03-12,33.2,20.9,30.7,46.2,35.1,1.4891,1.7228
2021-03-15,36.0,20.6,31.8,50.2,41.3,1.4891,1.7228
2021-03-16,35.4,20.1,30.6,50.9,39.9,1.4891,1.7228
2021-03-17,43.8,20.4,35.1,53.7,66.1,1.57,1.57
2021-03-18,33.8,21.7,29.2,54.0,30.5,1.57,1.57
2021-03-19,51.8,33.3,32.2,54.6,87.2,0.9704,0.9704
2021-03-22,37.7,23.8,32.3,55.2,39.7,0.9704,0.9704
2021-03-23,37.5,24.5,26.8,45.9,52.9,0.8992,1.3098
2021-03-24,50.5,35.0,35.0,47.6,84.4,0.7476,1.3098
2021-03-25,44.7,34.1,28.7,46.0,70,0.7476,1.3098
2021-03-26,27.4,23.3,30.8,45.4,10,0.7476,1.3098
2021-03-29,31.6,19.0,33.7,40.7,33.0,0.7476,1.3098
2021-03-30,28.0,18.4,29.1,42.5,22,0.7476,1.3098
2021-03-31,41.9,21.9,33.2,45.1,67.6,0.4274,2.1229
2021-04-01,30.4,18.7,33.7,43.8,25.4,0.4274,3.7629
2021-04-06,30.5,18.0,32.8,43.6,27.6,0.5998,4.2763
2021-04-07,32.6,18.0,27.3,45.5,39.5,0.5998,4.2763
2021-04-08,34.9,18.4,34.6,48.0,38.8,0.5998,4.2763
2021-04-09,38.4,18.2,41.6,48.9,44.8,0.2064,4.2763
2021-04-12,39.7,18.8,41.2,51.1,47.7,0.2064,5.7557
2021-04-13,37.2,19.3,44.8,41.9,42.9,0.0,9.6246
2021-04-14,35.8,18.9,42.9,39.6,41.9,0.7028,10.9446
2021-04-15,32.6,19.4,34.6,40.9,35.4,1.3098,10.9446
2021-04-16,30.4,19.3,27.5,41.9,33.1,1.3098,12.7417
2021-04-19,40.2,19.9,41.1,65.0,34.7,1.3098,12.7417
2021-04-20,36.7,19.2,27.1,58.6,42.1,1.3098,12.7417
2021-04-21,48.8,19.2,31.5,63.1,81.6,0.6112,12.7417
2021-04-22,38.2,18.7,52.7,41.0,40.4,0.1662,12.7417
2021-04-23,30.1,18.2,34.5,42.1,25.4,2.1229,12.7417
2021-04-26,34.9,21.1,29.0,59.8,29.7,3.7629,12.7417
2021-04-27,39.1,20.3,27.8,67.2,41.2,4.2763,12.7417
2021-04-28,36.9,20.6,27.3,61.7,38.1,4.1218,12.6007
2021-04-29,36.7,20.6,26.8,51.3,48.1,4.117,12.5964
2021-05-03,41.6,19.6,38.7,44.4,63.6,2.2001,11.1722
2021-05-04,40.8,32.7,51.4,35.1,44.1,4.0606,11.1722
2021-05-05,44.1,35.1,37.1,36.5,67.9,7.999,11.1722
2021-05-06,35.9,32.9,35.1,32.5,43.1,9.3428,11.1722
2021-05-07,28.4,21.1,32.2,43.6,16.5,9.3428,11.1722
2021-05-10,38.1,22.0,30.2,60.0,40.0,10.9176,10.9176
2021-05-11,54.9,44.0,52.0,39.8,83.9,7.4126,7.4126
2021-05-12,58.4,65.1,53.4,59.2,56.0,3.449,3.449
2021-05-13,57.7,69.1,35.2,59.0,67.5,2.9898,2.9898
2021-05-14,47.3,63.7,36.1,30.4,59.2,2.9898,2.9898
2021-05-17,47.6,73.7,42.3,64.5,10,0.6418,1.6232
2021-05-18,36.7,52.3,53.8,25.0,15.8,0.6418,1.6232
2021-05-19,53.9,52.5,33.1,52.5,77.7,0.5597,1.6232
2021-05-20,50.8,54.1,45.1,38.5,65.6,0.2528,1.6232
2021-05-21,42.2,48.4,54.3,37.4,28.8,0.2528,1.8839
2021-05-24,40.1,48.2,36.7,36.2,39.2,0.2528,1.8839
2021-05-25,37.7,42.8,32.7,36.9,38.3,0.2528,1.8839
2021-05-26,39.1,34.4,49.8,36.1,36.2,0.2528,1.8839
2021-05-27,39.4,42.8,32.3,36.6,45.9,0.0,1.8839
2021-05-28,36.8,38.2,32.3,54.4,22.4,0.5726,1.8839
2021-05-31,39.1,34.0,34.6,53.6,34.3,0.9408,1.8839
2021-06-01,43.2,31.7,36.5,65.4,39.1,0.9854,1.8839
2021-06-02,41.3,31.6,29.8,57.6,46.2,1.6232,1.8839
2021-06-03,41.7,30.9,31.0,66.8,37.9,1.6232,1.8839
2021-06-04,46.4,33.7,35.3,47.1,69.6,1.0567,1.8839
2021-06-07,37.4,34.8,30.0,40.0,44.6,0.6889,1.8839
2021-06-08,41.0,33.0,50.7,36.2,44.2,0.6441,1.8839
2021-06-09,45.0,32.5,43.0,37.0,67.5,0.3651,1.8839
2021-06-10,31.4,30.1,35.8,36.9,22.9,0.4144,1.8839
2021-06-11,33.2,29.1,31.7,37.8,34.3,1.8839,1.8839
2021-06-15,37.1,22.1,35.7,59.0,31.7,1.8839,1.8839
2021-06-16,40.3,20.6,29.4,46.9,64.3,1.8839,1.8839
2021-06-17,39.0,19.4,31.2,61.2,44.3,1.8839,1.8839
2021-06-18,42.1,20.5,29.1,52.2,66.7,1.4756,1.4756
2021-06-21,52.5,25.9,33.6,64.9,85.7,0.0,1.4389
2021-06-22,41.8,33.5,27.7,49.8,56.0,0.0,2.8027
2021-06-23,30.7,22.7,29.6,45.8,24.6,0.0,3.1906
2021-06-24,34.1,21.8,31.1,49.4,34.3,0.2338,3.1906
2021-06-25,35.0,20.2,34.6,50.2,34.9,0.2552,3.1906
2021-06-28,39.9,19.8,34.4,68.8,36.6,0.2552,3.4969
2021-06-29,40.4,20.6,28.2,50.5,62.2,0.2552,4.2382
2021-06-30,37.0,19.1,33.1,69.4,26.6,0.3831,4.9848
2021-07-01,42.1,20.0,29.7,52.2,66.4,0.3831,4.9848
2021-07-02,45.5,20.5,27.1,68.7,65.6,1.4389,4.9848
2021-07-05,38.8,18.4,33.3,69.0,34.4,1.4389,4.9848
2021-07-06,39.5,18.0,30.2,69.2,40.4,1.4045,4.9848
2021-07-07,39.3,18.7,29.4,51.0,58.3,1.1452,4.9848
2021-07-08,34.9,18.3,28.3,51.8,41.1,1.1452,4.9848
2021-07-09,48.9,22.5,35.7,46.9,90.6,0.7704,4.9848
2021-07-12,34.0,20.2,34.5,49.1,32.2,1.3582,4.9848
2021-07-13,29.5,20.3,27.7,42.9,27.0,2.8027,4.9848
2021-07-14,32.4,20.2,30.1,44.4,35.1,3.1906,4.9848
2021-07-15,31.9,18.9,37.0,42.1,29.6,3.1906,4.9848
2021-07-16,41.6,20.1,35.3,43.0,67.9,2.439,5.1027
2021-07-19,48.6,21.2,36.1,45.2,92.1,2.1681,5.2306
2021-07-20,47.1,33.1,35.3,43.5,76.5,1.7245,5.4615
2021-07-21,42.5,35.1,29.4,46.4,58.9,2.4908,5.4615
2021-07-22,30.1,33.4,34.9,37.7,14.4,2.4908,7.0841
2021-07-23,34.8,33.7,29.9,39.4,36.3,2.4908,7.2739
2021-07-26,44.2,36.7,36.0,39.8,64.3,1.5419,7.2739
2021-07-27,39.2,38.9,35.5,42.1,40.3,0.893,7.2739
2021-07-28,45.0,42.7,34.6,37.2,65.7,0.893,7.2739
2021-07-29,32.7,37.2,33.5,35.1,24.9,0.893,7.2739
2021-07-30,43.3,39.8,35.0,37.1,61.5,0.5539,7.2739
2021-08-02,32.1,36.2,36.8,38.3,17.1,0.7872,7.2739
2021-08-03,37.1,35.4,36.4,37.6,38.7,1.7037,7.2739
2021-08-04,32.7,26.8,31.4,37.6,35.1,2.251,7.2739
2021-08-05,33.4,27.4,29.9,37.8,38.3,2.1768,7.1645
2021-08-06,41.3,35.9,31.0,37.6,60.7,3.1049,6.7575
2021-08-09,41.4,37.2,31.6,37.1,59.8,3.5824,6.5382
2021-08-10,42.9,40.2,36.8,36.3,58.2,3.823,5.6668
2021-08-11,42.5,43.1,35.5,56.5,34.8,3.2845,5.1386
2021-08-12,42.1,43.9,37.1,55.4,31.9,4.9044,5.0987
2021-08-13,51.4,51.4,36.1,38.5,79.8,3.7697,3.7697
2021-08-16,41.9,55.1,36.1,40.3,36.3,3.0656,3.0656
2021-08-17,59.0,67.7,44.6,59.7,63.9,2.8784,2.8784
2021-08-18,43.2,61.0,35.5,38.0,38.3,2.8784,2.8784
2021-08-19,62.3,74.1,40.5,41.7,93.0,0.2043,1.4068
2021-08-20,51.2,73.4,30.9,39.2,61.1,0.0,1.4068
2021-08-23,38.6,59.8,32.0,40.5,22.2,0.0,3.3745
2021-08-24,46.1,57.2,29.5,41.3,56.6,0.0,3.3745
2021-08-25,37.9,52.3,35.9,40.8,22.6,0.0932,3.3745
2021-08-26,47.0,52.6,30.3,40.3,64.8,0.975,3.3745
2021-08-27,33.7,42.1,35.7,40.3,16.8,0.975,3.3745
2021-08-30,31.3,38.6,36.7,39.7,10.3,0.975,3.7761
2021-08-31,31.4,37.3,35.1,38.2,15.0,0.975,3.7761
2021-09-01,34.1,37.8,29.5,38.4,30.8,1.4068,5.4007
2021-09-02,39.9,41.4,34.3,39.3,44.7,1.4068,6.3286
2021-09-03,30.3,36.9,34.1,40.2,10,1.4068,6.3286
2021-09-06,36.6,37.2,28.4,41.0,39.7,1.285,6.2996
2021-09-07,37.4,37.8,31.0,40.4,40.2,0.9087,6.1885
2021-09-08,43.4,41.3,35.1,40.5,56.5,0.69,6.1885
2021-09-09,40.4,40.6,38.3,40.3,42.2,1.1209,6.1885
2021-09-10,33.7,35.9,36.9,40.3,21.6,1.1318,6.447
2021-09-13,37.9,36.0,31.2,41.4,42.9,2.9834,6.2954
2021-09-14,36.8,35.5,32.7,41.9,37.0,2.9199,6.2341
2021-09-15,38.8,38.6,31.3,41.8,43.5,2.4673,5.797
2021-09-16,43.2,38.3,31.0,41.9,61.5,2.0423,5.5781
2021-09-17,39.2,45.7,30.0,41.2,39.8,2.0315,5.5781
2021-09-22,57.5,53.7,40.4,42.7,93.0,2.6471,5.5781
2021-09-23,41.6,50.8,36.8,41.8,37.1,2.6471,5.5781
2021-09-24,39.7,48.2,35.1,41.4,34.0,4.2907,5.5781
2021-09-27,37.3,47.2,29.2,42.0,31.0,5.2295,5.5781
2021-09-28,52.4,57.4,36.0,43.2,72.8,4.4996,4.8509
2021-09-29,59.2,64.1,40.5,43.8,88.3,3.1982,3.4649
2021-09-30,48.1,62.6,30.0,42.3,57.5,3.1982,3.4649
2021-10-01,62.3,69.5,49.9,43.0,86.8,1.0725,2.189
2021-10-04,52.3,72.1,34.2,63.4,39.7,1.5019,2.189
2021-10-05,48.7,71.4,28.2,32.9,62.1,2.189,2.189
2021-10-06,61.4,72.4,29.9,62.7,80.6,2.189,2.189
2021-10-07,38.8,65.7,30.3,49.1,10,2.189,2.189
2021-10-08,51.8,66.5,30.2,45.1,65.2,1.7574,1.7574
2021-10-12,55.2,69.0,34.7,45.9,71.0,0.6976,0.6976
2021-10-13,52.7,70.9,35.1,46.3,58.5,0.4513,0.5104
2021-10-14,46.5,76.2,30.5,45.2,34.1,0.4513,0.6101
2021-10-15,38.5,68.3,31.3,44.5,10,0.4513,0.6101
2021-10-18,45.8,69.4,29.3,48.6,36.0,0.076,0.6101
2021-10-19,39.3,58.1,34.6,42.7,22,0.076,0.6101
2021-10-20,44.1,58.2,30.5,42.8,44.8,0.0046,0.6101
2021-10-21,42.0,57.0,29.0,43.6,38.3,0.1928,0.6101
2021-10-22,43.1,57.4,29.7,43.7,41.7,0.5104,0.6101
2021-10-25,42.2,57.8,31.2,44.0,35.6,0.5104,0.6101
2021-10-26,43.0,55.4,34.1,45.3,37.3,0.5104,0.9823
2021-10-27,41.8,53.3,30.5,46.3,37.1,0.5104,1.1145
2021-10-28,48.5,52.7,28.3,47.2,65.6,0.3182,1.1145
2021-10-29,49.0,54.9,27.5,48.1,65.5,0.2529,2.6454
2021-11-01,42.5,51.0,27.3,49.3,42.3,0.2529,2.8769
2021-11-02,45.1,50.1,41.4,50.2,38.8,0.2529,2.8769
2021-11-03,40.6,49.2,28.5,49.3,35.5,0.2529,2.8769
2021-11-04,46.5,49.6,27.9,48.4,59.9,0.6101,2.8769
2021-11-05,34.2,47.1,32.2,47.6,10,0.6101,2.8769
2021-11-08,40.1,44.9,35.0,46.6,33.9,0.6101,2.8769
2021-11-09,36.4,43.4,34.1,46.0,22,0.6101,2.8769
2021-11-10,38.1,34.8,28.5,46.3,42.6,0.6101,2.8769
2021-11-11,41.7,36.2,34.7,46.8,49.1,0.0,2.8769
2021-11-12,37.7,36.6,27.6,46.4,40.1,0.1293,2.8769
2021-11-15,38.9,34.8,32.1,50.7,38.1,0.212,2.8769
2021-11-16,38.0,35.0,28.0,50.8,38.0,0.9823,2.8769
2021-11-17,37.3,27.2,27.7,51.9,42.2,1.1145,2.8769
2021-11-18,35.7,26.6,30.1,50.7,35.3,1.1145,2.8769
2021-11-19,35.6,26.6,27.2,51.6,37.1,2.5194,2.7512
2021-11-22,36.5,27.0,30.8,41.8,46.2,2.6705,2.6705
2021-11-23,45.4,29.8,34.7,37.4,79.8,1.9134,1.9134
2021-11-24,34.5,30.4,30.2,37.4,40.1,1.8472,1.8472
2021-11-25,40.6,30.2,30.7,38.5,63.1,1.8472,1.8472
2021-11-26,53.8,42.2,41.1,38.8,93.0,0.2378,1.757
2021-11-29,36.1,43.2,30.2,37.2,33.8,0.2069,1.757
2021-11-30,43.8,41.5,33.3,35.9,64.4,0.2069,1.757
2021-12-01,34.3,31.6,37.0,37.8,31.1,0.2069,1.757
2021-12-02,34.2,29.1,34.8,39.6,33.2,0.2069,1.757
2021-12-03,34.2,30.4,31.6,38.8,36.1,0.4905,1.757
2021-12-06,40.8,31.0,31.9,39.3,60.9,0.8179,1.757
2021-12-07,35.7,29.7,34.8,39.6,38.8,1.757,1.757
2021-12-08,28.8,29.2,28.9,35.8,21.3,1.757,1.757
2021-12-09,32.5,27.9,29.3,35.6,37.2,1.757,1.9248
2021-12-10,35.9,29.6,31.4,36.3,46.2,1.2728,1.9248
2021-12-13,36.1,31.0,30.2,36.5,46.6,0.9468,1.9248
2021-12-14,46.0,41.5,34.4,36.5,71.5,0.8055,1.9248
2021-12-15,42.8,40.8,36.1,35.9,58.4,0.8055,1.9248
2021-12-16,35.1,31.6,35.7,36.4,36.5,0.8055,1.9248
2021-12-17,32.4,31.2,28.9,38.2,31.3,0.8055,1.9248
2021-12-20,50.5,41.1,37.1,38.3,85.7,0.0,1.9248
2021-12-21,31.0,31.3,36.2,36.7,19.8,0.0,1.9248
2021-12-22,33.9,30.7,31.4,36.9,36.6,0.0,1.9248
2021-12-23,29.2,29.0,35.8,36.7,15.4,0.1613,3.3846
2021-12-24,32.1,28.1,30.6,37.9,31.9,0.1613,3.3846
2021-12-27,29.2,19.6,31.1,38.8,27.4,0.1613,4.4544
2021-12-28,24.9,18.4,35.3,35.7,10,0.1613,4.5986
2021-12-29,26.6,18.6,30.4,35.5,22,0.8552,4.5986
2021-12-30,32.9,19.8,29.9,35.4,46.3,1.9248,4.5986
2022-01-03,26.7,19.2,29.1,36.5,22,1.9248,4.5986
2022-01-04,25.5,19.3,33.3,36.4,13.2,1.9248,4.5986
2022-01-05,31.6,19.3,28.0,38.3,40.8,1.7849,4.5939
2022-01-06,40.7,20.1,35.2,37.6,69.9,1.0788,4.5939
2022-01-07,41.3,23.8,33.0,37.6,70.6,0.1822,4.5939
2022-01-10,37.9,22.7,31.7,37.1,60.2,0.1822,4.5939
2022-01-11,32.1,21.9,28.8,37.4,40.4,0.7924,4.5939
2022-01-12,28.0,20.2,29.2,35.5,27.3,1.6085,4.5939
2022-01-13,24.9,19.6,28.3,35.4,16.3,1.658,4.5939
2022-01-14,28.9,20.8,27.8,35.7,31.1,3.3799,4.5939
2022-01-17,32.7,19.1,36.7,35.5,39.3,3.3799,4.5939
2022-01-18,40.2,21.3,35.2,35.6,68.7,3.6865,4.2663
2022-01-19,41.2,31.8,34.8,36.3,62.0,3.0342,4.0544
2022-01-20,40.7,32.2,31.4,35.7,63.3,2.9854,4.0544
2022-01-21,54.0,37.9,41.1,44.2,93.0,1.7491,4.0544
2022-01-24,37.1,36.6,35.7,36.4,39.6,1.7491,4.0544
2022-01-25,61.7,47.4,41.8,64.6,93.0,0.151,4.0544
2022-01-26,55.5,48.5,35.6,64.2,73.6,0.1478,6.3222
2022-02-07,38.5,39.4,35.6,39.3,39.7,1.8561,8.2495
2022-02-08,35.8,38.1,28.7,40.0,36.4,2.1062,8.2495
2022-02-09,33.6,35.5,33.3,40.8,24.9,2.1062,8.2495
2022-02-10,32.9,25.9,34.1,40.2,31.3,2.1062,8.2495
2022-02-11,33.0,26.3,29.8,40.8,34.9,1.9613,8.1137
2022-02-14,51.9,38.4,41.2,40.8,87.3,0.2577,7.9006
2022-02-15,46.7,38.7,30.3,40.3,77.4,1.6382,7.9006
2022-02-16,31.8,27.1,30.7,39.3,30.0,1.6382,7.9006
2022-02-17,29.2,26.8,29.1,39.6,21.1,3.6895,7.9006
2022-02-18,32.6,27.6,26.9,39.8,36.0,3.4982,7.7176
2022-02-21,39.4,28.0,26.9,41.9,60.6,3.4407,7.6626
2022-02-22,52.5,40.5,40.1,42.3,87.0,2.5542,6.8149
2022-02-23,43.2,38.4,31.5,40.0,62.9,2.5542,6.8149
2022-02-24,58.5,50.8,59.0,39.3,84.8,1.1034,6.1845
2022-02-25,49.4,47.6,27.7,40.2,82.0,4.2137,6.1845
2022-03-01,35.2,41.2,32.9,38.3,28.4,6.1845,6.1845
2022-03-02,44.7,40.9,29.6,41.1,67.2,6.1845,6.1845
2022-03-03,39.4,47.6,29.5,40.9,39.8,6.1845,6.1845
2022-03-04,52.1,50.2,33.5,43.6,81.2,5.1378,5.1378
2022-03-07,63.5,66.4,54.5,44.5,88.4,2.0574,2.909
2022-03-08,67.4,75.4,51.4,62.2,80.7,2.909,3.1675
2022-03-09,53.5,68.2,36.4,31.3,78.0,2.909,3.1675
2022-03-10,39.1,56.6,30.2,39.4,30.2,2.909,3.9017
2022-03-11,56.1,60.4,43.6,44.1,76.2,1.9617,4.2256
2022-03-14,49.1,60.1,31.3,44.6,60.3,1.952,4.2256
2022-03-15,59.8,67.5,41.6,45.5,84.4,0.0037,4.2256
2022-03-16,50.7,73.5,28.5,43.6,57.4,0.0037,4.2256
2022-03-17,36.0,63.5,30.8,39.5,10,0.1822,4.7444
2022-03-18,42.7,63.4,29.8,40.2,37.4,0.3069,4.7444
2022-03-21,41.0,53.8,37.0,40.7,32.7,1.192,4.7444
2022-03-22,41.8,53.8,35.0,40.2,38,1.192,4.7444
2022-03-23,37.0,50.1,36.0,39.9,22,1.192,4.7444
2022-03-24,41.5,50.9,31.2,40.6,43.3,1.0116,6.3113
2022-03-25,40.1,49.9,30.5,41.0,38.9,0.8878,6.3113
2022-03-28,52.5,52.9,42.7,41.1,73.2,1.2292,8.1013
2022-03-29,45.9,53.0,31.4,40.6,58.7,3.1675,8.1013
2022-03-30,33.8,49.5,35.4,40.4,10,3.1675,8.1013
2022-03-31,40.5,50.5,34.3,40.8,36.4,3.646,7.8567
2022-04-01,47.2,51.0,32.5,40.4,64.8,3.6009,7.5018
2022-04-06,52.7,51.1,35.1,41.8,82.6,3.0338,6.9576
2022-04-07,58.5,64.0,39.5,43.2,87.2,1.6988,5.77
2022-04-08,50.9,62.4,36.5,42.3,62.5,1.7193,7.2405
2022-04-11,56.9,68.0,33.3,42.5,83.6,2.328,7.2405
2022-04-12,50.0,68.4,29.6,43.3,58.8,2.328,7.4871
2022-04-13,38.6,62.2,30.2,41.7,20.0,2.328,9.7388
2022-04-14,42.6,62.0,28.8,42.6,37.1,2.0108,9.4457
2022-04-15,56.1,66.6,33.7,43.9,80.0,0.7219,8.9347
2022-04-18,54.7,69.9,34.7,44.1,70,3.0788,8.9347
2022-04-19,45.2,67.9,35.9,42.8,34.1,3.0788,8.9347
2022-04-20,44.0,65.0,33.5,42.7,34.8,4.9305,8.9347
2022-04-21,45.3,72.7,29.9,42.7,35.9,4.8144,8.8234
2022-04-22,57.8,75.0,33.5,43.6,79.3,4.2393,8.2726
2022-04-25,63.9,81.5,39.3,44.4,90.5,2.0513,6.4652
2022-04-26,56.1,80.5,30.2,43.8,70,2.0513,6.4652
2022-04-27,65.9,86.5,40.1,63.1,73.9,0.5622,6.4652
2022-04-28,58.3,83.6,35.7,43.9,70,1.7245,6.4652
2022-04-29,46.6,80.8,34.9,43.1,27.7,3.8763,6.4652
2022-05-03,52.2,82.3,48.5,44.6,33.4,3.8763,6.4652
2022-05-04,49.9,80.6,36.9,44.1,38,4.1319,6.4652
2022-05-05,47.7,77.7,36.3,43.8,33.0,6.4652,6.4652
2022-05-06,64.1,81.7,41.7,45.2,87.7,4.8239,4.8239
2022-05-09,64.7,87.6,41.1,46.4,83.8,2.7707,2.7707
2022-05-10,49.0,86.3,28.5,44.5,36.8,2.7707,2.7707
2022-05-11,59.7,86.6,31.6,45.4,75.1,2.4339,2.4339
2022-05-12,64.5,95.8,40.6,51.5,70,1.6969,2.0684
2022-05-13,51.4,89.2,35.8,50.2,30.5,1.6969,4.3836
2022-05-16,50.8,87.1,29.3,49.8,36.8,1.6969,4.5241
2022-05-17,51.7,84.0,36.1,50.3,36.5,2.0447,4.8104
2022-05-18,46.9,79.9,34.6,49.0,24.1,2.0447,5.7661
2022-05-19,61.5,84.4,40.8,45.6,75.3,1.1932,6.9403
2022-05-20,47.6,81.6,36.8,45.7,26.4,1.1932,8.5686
2022-05-23,47.8,80.8,30.5,45.4,34.4,1.1932,8.5686
2022-05-24,57.0,82.2,35.8,46.7,63.5,0.8395,8.6866
2022-05-25,48.1,79.7,35.2,45.5,31.9,0.8395,9.7058
2022-05-26,58.6,80.6,34.7,46.2,72.7,1.5183,9.7058
2022-05-27,38.5,67.9,31.4,44.7,10,1.5183,9.7058
2022-05-30,35.9,61.3,30.2,42.0,10,1.7545,9.7058
2022-05-31,40.3,55.5,42.5,41.4,22,1.7545,9.7058
2022-06-01,50.4,58.3,36.5,41.1,65.6,0.9728,11.0906
2022-06-02,53.2,61.1,42.7,42.5,66.5,1.262,13.9614
2022-06-06,43.4,59.0,30.8,42.8,41.0,3.5964,14.7173
2022-06-07,56.0,59.6,42.5,42.4,79.5,3.738,14.7173
